#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
    5849      21.6618       1.8754       0.0000       1.8028       2.3922       2.4413       2.4427       2.4035     196.8053
    5850      21.6794       1.8283       0.0000       1.7353       2.5303       2.5702       2.6005       2.5330     194.1311
    5851      21.6366       1.8816       0.0000       1.6548       2.3941       2.4307       2.4647       2.3972     203.5048
    5852      21.7098       1.7146       0.0000       1.6892       2.6184       2.6564       2.6800       2.6247     211.1525
    5853      21.7552       1.8270       0.0000       1.6410       2.7407       2.7805       2.7949       2.7359     206.7683
    5854      21.6944       1.8237       0.0000       1.7109       2.6558       2.7005       2.7179       2.6636     209.6266
    5855      21.6616       1.8700       0.0000       1.6253       2.6200       2.6581       2.6766       2.6208     187.0706
    5856      21.6943       1.8039       0.0000       1.5827       2.7185       2.7664       2.7623       2.7312     229.8818
    5857      21.7363       1.8734       0.0000       1.6925       2.6328       2.6784       2.6858       2.6340     209.2820
    5858      21.8013       1.7601       0.0000       1.8387       2.7853       2.8282       2.8351       2.7890     209.2397
    5859      21.6941       1.7964       0.0000       1.8505       2.7147       2.7622       2.7591       2.7289     213.4721
    5860      21.6947       1.7923       0.0000       1.7391       2.6865       2.7258       2.7430       2.6843     200.9823
    5861      21.6386       1.7781       0.0000       1.6790       2.7006       2.7428       2.7527       2.7066     234.7477
    5862      21.7101       1.6686       0.0000       1.8610       2.5688       2.6089       2.6255       2.5726     227.9979
    5863      21.7464       1.6376       0.0000       1.6472       2.5255       2.5655       2.5735       2.5434     198.9303
    5864      21.6346       1.7117       0.0000       1.7575       2.5419       2.5856       2.5961       2.5509     197.0497
    5865      21.6164       1.8229       0.0000       1.8477       2.4976       2.5419       2.5515       2.5065     204.1748
    5866      21.6431       1.8309       0.0000       1.6314       2.4960       2.5325       2.5650       2.4984     222.6523
    5867      21.7228       1.8367       0.0000       1.7875       2.5346       2.5700       2.5984       2.5392     226.2440
    5868      21.6391       1.9130       0.0000       1.6955       2.5624       2.6075       2.6150       2.5686     206.2960
    5869      21.6112       1.8574       0.0000       1.6980       2.4301       2.4756       2.5044       2.4393     197.1760
    5870      21.6267       1.7783       0.0000       1.7908       2.4889       2.5317       2.5495       2.4911     200.8640
    5871      21.5518       1.8216       0.0000       1.7409       2.3549       2.3934       2.4142       2.3570     202.5606
    5872      21.6792       1.8275       0.0000       1.8173       2.5493       2.5948       2.6118       2.5520     202.8813
    5873      21.6067       1.8052       0.0000       1.7886       2.4752       2.5096       2.5438       2.4669     199.0870
    5874      21.7288       1.6942       0.0000       1.6557       2.4585       2.4902       2.5427       2.4485     181.5658
    5875      21.7079       1.7671       0.0000       1.7338       2.5227       2.5617       2.5909       2.5161     199.3245
    5876      21.8026       1.7853       0.0000       1.6908       2.6691       2.7020       2.7489       2.6611     196.4403
    5877      21.7491       1.7522       0.0000       1.7011       2.4259       2.4680       2.4801       2.4306     196.0853
    5878      21.7359       1.8560       0.0000       1.5276       2.4377       2.4732       2.4966       2.4367     202.0263
    5879      21.6614       1.9447       0.0000       1.5701       2.4868       2.5198       2.5642       2.4749     197.9664
    5880      21.7478       1.9695       0.0000       1.6291       2.5923       2.6210       2.6679       2.5895     200.2285
    5881      21.6544       1.9450       0.0000       1.6105       2.4872       2.5238       2.5487       2.4885     198.9462
    5882      21.7514       1.9266       0.0000       1.6135       2.3391       2.3794       2.4138       2.3415     208.0934
    5883      21.7615       1.9329       0.0000       1.6958       2.3690       2.3984       2.4379       2.3690     235.1077
    5884      21.6564       2.1458       0.0000       1.7019       2.4131       2.4585       2.4746       2.4190     213.8454
    5885      21.7302       2.0904       0.0000       1.6821       2.4593       2.4980       2.5244       2.4615     209.3500
    5886      21.6891       2.0345       0.0000       1.6982       2.4082       2.4417       2.4718       2.4094     221.9971
    5887      21.6900       2.0155       0.0000       1.7519       2.3675       2.3984       2.4237       2.3741     214.9001
    5888      21.6931       2.0204       0.0000       1.9333       2.4713       2.5071       2.5226       2.4833     226.3367
    5889      21.6385       2.0886       0.0000       1.8097       2.3881       2.4347       2.4372       2.4011     228.9704
    5890      21.6322       2.0288       0.0000       1.8465       2.3496       2.3839       2.4187       2.3500     219.7537
    5891      21.7531       1.9209       0.0000       1.8195       2.2870       2.3242       2.3496       2.2921     221.4039
    5892      21.7258       1.8986       0.0000       1.8186       2.3012       2.3461       2.3623       2.3110     231.9047
    5893      21.7151       1.8783       0.0000       1.8699       2.3718       2.4209       2.4300       2.3818     217.7810
    5894      21.6319       1.8846       0.0000       1.8162       2.3429       2.3744       2.3996       2.3455     218.1771
    5895      21.5677       1.9341       0.0000       1.9577       2.1768       2.2230       2.2445       2.1820     213.1067
    5896      21.5845       2.0055       0.0000       1.8679       2.2760       2.3236       2.3468       2.2822     219.1279
    5897      21.6285       2.0631       0.0000       1.9106       2.3865       2.4299       2.4414       2.3972     225.5829
    5898      21.5947       2.0833       0.0000       1.7981       2.4825       2.5206       2.5479       2.4915     226.1412
    5899      21.5885       1.9475       0.0000       1.8591       2.4014       2.4442       2.4632       2.4082     242.7230
    5900      21.6379       2.0558       0.0000       1.7284       2.3677       2.4092       2.4289       2.3776     236.6314
    5901      21.6988       1.9619       0.0000       1.8744       2.4026       2.4405       2.4670       2.4096     208.9375
    5902      21.6439       1.9841       0.0000       1.8578       2.2801       2.3190       2.3463       2.2877     218.9156
    5903      21.6067       2.0219       0.0000       1.8444       2.3856       2.4299       2.4375       2.4075     213.0473
    5904      21.5806       2.1155       0.0000       1.8010       2.2510       2.2906       2.3206       2.2671     214.9983
    5905      21.5473       2.2003       0.0000       1.8423       2.4192       2.4583       2.4885       2.4300     228.1020
    5906      21.5303       2.1940       0.0000       1.8327       2.3420       2.3940       2.3974       2.3598     210.5113
    5907      21.5884       2.1216       0.0000       1.7801       2.4258       2.4723       2.4882       2.4397     211.1319
    5908      21.5842       2.1833       0.0000       1.8765       2.3254       2.3732       2.3891       2.3373     208.9219
    5909      21.7293       2.0769       0.0000       1.7742       2.3111       2.3563       2.3741       2.3260     213.3126
    5910      21.6647       2.1149       0.0000       1.8178       2.2680       2.3154       2.3253       2.2821     222.3036
    5911      21.6648       2.2063       0.0000       1.7451       2.2174       2.2614       2.2784       2.2315     198.8137
    5912      21.6697       2.1494       0.0000       1.8682       2.2792       2.3282       2.3347       2.2947     216.7201
    5913      21.6429       2.0326       0.0000       1.8008       2.2742       2.3151       2.3532       2.2757     194.0925
    5914      21.6432       1.9280       0.0000       1.9384       2.3141       2.3476       2.3923       2.3099     216.7104
    5915      21.6752       1.9141       0.0000       1.8512       2.2899       2.3319       2.3681       2.2882     218.0482
    5916      21.6033       1.9308       0.0000       1.8307       2.3540       2.3921       2.4364       2.3509     230.1774
    5917      21.6235       1.9964       0.0000       1.9093       2.3000       2.3390       2.3815       2.2913     215.2188
    5918      21.5602       2.0137       0.0000       1.9933       2.2406       2.2837       2.3026       2.2445     191.8388
    5919      21.6180       2.0053       0.0000       1.8390       2.2609       2.2989       2.3248       2.2614     203.9083
    5920      21.7038       2.0316       0.0000       1.9029       2.2550       2.2979       2.3067       2.2730     235.3572
    5921      21.7061       2.1906       0.0000       1.8899       2.0817       2.1195       2.1444       2.0909     204.1455
    5922      21.6536       2.1461       0.0000       2.1258       2.3336       2.3701       2.4008       2.3407     226.3473
    5923      21.6617       2.0921       0.0000       1.8229       2.3894       2.4209       2.4676       2.3868     222.0805
    5924      21.7364       1.9983       0.0000       1.9176       2.4971       2.5370       2.5556       2.5018     235.7765
    5925      21.7671       2.0884       0.0000       1.9909       2.5501       2.5830       2.6274       2.5479     231.4472
    5926      21.6493       2.0500       0.0000       1.7166       2.2783       2.3129       2.3467       2.2747     228.4032
    5927      21.6153       2.0562       0.0000       1.9032       2.4388       2.4726       2.5106       2.4375     237.8988
    5928      21.6810       1.9489       0.0000       1.9090       2.3533       2.3908       2.4271       2.3442     210.6691
    5929      21.6807       2.0032       0.0000       1.8131       2.3848       2.4271       2.4330       2.3889     210.4309
    5930      21.7829       1.9471       0.0000       1.7714       2.5618       2.5980       2.6119       2.5616     228.1178
    5931      21.8519       1.9498       0.0000       1.8450       2.5426       2.5814       2.5976       2.5438     237.7220
    5932      21.8213       2.0139       0.0000       1.8495       2.6540       2.6904       2.7134       2.6554     253.4539
    5933      21.7853       1.9434       0.0000       1.8829       2.5939       2.6359       2.6478       2.6041     228.9812
    5934      21.7986       1.8807       0.0000       1.8076       2.6390       2.6766       2.6957       2.6378     235.6997
    5935      21.7462       1.9514       0.0000       1.8207       2.7308       2.7768       2.7653       2.7494     216.3605
    5936      21.8170       2.0677       0.0000       1.8148       2.7680       2.8142       2.8233       2.7800     254.0222
    5937      21.8033       1.9501       0.0000       1.7405       2.6155       2.6583       2.6663       2.6324     230.7956
    5938      21.8402       1.9540       0.0000       1.9857       2.5925       2.6349       2.6484       2.6086     233.7898
    5939      21.9212       1.8949       0.0000       1.8076       2.7469       2.7879       2.7783       2.7684     251.2778
    5940      21.7813       1.8996       0.0000       1.8668       2.5746       2.6148       2.6385       2.5841     223.8810
    5941      21.7136       1.8671       0.0000       1.8999       2.3331       2.3822       2.3891       2.3495     219.8180
    5942      21.7031       1.8868       0.0000       1.8991       2.4432       2.4814       2.5137       2.4489     206.6683
    5943      21.7122       1.9324       0.0000       1.8811       2.4567       2.4993       2.5137       2.4688     229.9602
    5944      21.7595       2.0142       0.0000       1.9876       2.5642       2.5995       2.6342       2.5649     245.0559
    5945      21.7870       2.0248       0.0000       1.8390       2.3456       2.3852       2.4091       2.3510     226.5353
    5946      21.6713       1.9399       0.0000       1.8102       2.2348       2.2788       2.3058       2.2435     221.9302
    5947      21.7279       1.8991       0.0000       1.8765       2.3663       2.4112       2.4362       2.3733     204.6564
    5948      21.8132       1.9193       0.0000       1.7557       2.4725       2.5095       2.5341       2.4766     224.1308
    5949      21.7992       1.8386       0.0000       1.7815       2.4698       2.4964       2.5321       2.4637     210.3709
    5950      21.7213       1.9716       0.0000       1.8395       2.4151       2.4561       2.4644       2.4255     220.0477
    5951      21.7547       2.0547       0.0000       1.8991       2.3733       2.4013       2.4389       2.3646     203.5466
    5952      21.7322       2.0823       0.0000       1.8406       2.1498       2.1778       2.2226       2.1449     222.1470
    5953      21.6947       2.0169       0.0000       1.8562       2.0972       2.1196       2.1801       2.0878     223.8518
    5954      21.6187       2.0817       0.0000       1.8430       2.0437       2.0677       2.1165       2.0299     210.4436
    5955      21.6762       2.0690       0.0000       1.9126       2.1789       2.2032       2.2591       2.1707     219.4732
    5956      21.6653       2.0055       0.0000       1.9412       2.1646       2.1889       2.2351       2.1628     215.2285
    5957      21.6245       2.0944       0.0000       1.8644       2.1908       2.2286       2.2539       2.1965     241.8961
    5958      21.6387       2.0851       0.0000       1.8716       2.0931       2.1294       2.1685       2.0925     226.5378
    5959      21.5827       2.0451       0.0000       1.8575       2.2516       2.2867       2.3173       2.2517     213.6182
    5960      21.4756       2.1495       0.0000       1.9066       2.0886       2.1281       2.1484       2.0967     220.8046
    5961      21.5127       2.2133       0.0000       1.9118       1.9615       2.0053       2.0337       1.9643     195.9636
    5962      21.5368       2.2337       0.0000       1.8518       2.1111       2.1492       2.1773       2.1187     206.9641
    5963      21.6172       2.2820       0.0000       1.9351       2.1166       2.1604       2.1617       2.1340     210.2584
    5964      21.6605       2.2468       0.0000       1.9278       2.2882       2.3191       2.3605       2.2865     210.2587
    5965      21.6546       2.1857       0.0000       1.8671       2.3634       2.4004       2.4205       2.3667     211.3265
    5966      21.5962       2.1439       0.0000       1.9430       2.2527       2.2958       2.3012       2.2707     208.1306
    5967      21.5899       2.1712       0.0000       1.8523       2.1095       2.1622       2.1592       2.1257     233.4577
    5968      21.5979       2.2935       0.0000       1.9443       2.1716       2.2115       2.2255       2.1804     212.1188
    5969      21.5966       2.2753       0.0000       1.9269       2.0667       2.1027       2.1183       2.0793     210.2322
    5970      21.5920       2.1193       0.0000       1.7827       2.0286       2.0707       2.0914       2.0343     213.0653
    5971      21.6296       2.1492       0.0000       1.8511       2.0251       2.0541       2.1001       2.0206     217.6025
    5972      21.5786       2.2434       0.0000       1.8048       2.1080       2.1491       2.1738       2.1089     212.2062
    5973      21.5851       2.3170       0.0000       1.8896       2.2041       2.2443       2.2593       2.2073     223.9138
    5974      21.5443       2.2827       0.0000       1.9476       2.1577       2.1959       2.2179       2.1606     196.0397
    5975      21.6180       2.2085       0.0000       1.8999       2.1206       2.1726       2.1666       2.1383     206.9181
    5976      21.6228       2.2132       0.0000       1.9690       2.1809       2.2162       2.2377       2.1844     211.6751
    5977      21.5397       2.1249       0.0000       1.8367       2.0267       2.0629       2.0813       2.0314     226.2467
    5978      21.4567       2.2615       0.0000       1.8634       1.9109       1.9495       1.9834       1.9137     216.3713
    5979      21.4497       2.2500       0.0000       1.8220       1.9893       2.0234       2.0529       1.9906     220.4199
    5980      21.5657       2.1590       0.0000       1.9721       2.0921       2.1218       2.1553       2.0921     188.7867
    5981      21.5931       1.9556       0.0000       1.8077       2.2546       2.2856       2.3150       2.2537     209.1183
    5982      21.5459       2.0964       0.0000       1.8346       2.1164       2.1571       2.1607       2.1315     215.7796
    5983      21.5172       2.1561       0.0000       1.9306       1.8125       1.8451       1.8731       1.8201     202.2054
    5984      21.5641       2.0618       0.0000       1.8810       2.0135       2.0460       2.0815       2.0136     216.4282
    5985      21.5524       2.0422       0.0000       1.8509       2.0148       2.0541       2.0671       2.0225     241.1401
    5986      21.6130       2.1903       0.0000       1.9452       1.9179       1.9526       1.9931       1.9239     225.1108
    5987      21.5640       2.2935       0.0000       1.8443       1.8448       1.8737       1.9264       1.8385     221.6953
    5988      21.5948       2.2746       0.0000       1.9241       1.9877       2.0243       2.0599       1.9883     215.1484
    5989      21.5310       2.3303       0.0000       1.9272       1.8851       1.9211       1.9478       1.8969     208.7724
    5990      21.5721       2.2970       0.0000       1.8305       1.8701       1.9033       1.9576       1.8617     231.9008
    5991      21.5802       2.2948       0.0000       1.9237       1.8877       1.9273       1.9574       1.8807     223.7205
    5992      21.6108       2.1132       0.0000       1.8859       2.1037       2.1422       2.1715       2.1006     220.4592
    5993      21.5782       2.1803       0.0000       1.9066       2.1059       2.1477       2.1525       2.1116     195.3997
    5994      21.5661       2.1582       0.0000       1.9458       2.1303       2.1621       2.2008       2.1273     227.2167
    5995      21.5407       2.1785       0.0000       1.9641       2.2010       2.2340       2.2534       2.2055     216.7763
    5996      21.5004       2.1639       0.0000       1.8486       1.9429       1.9825       2.0042       1.9484     214.6133
    5997      21.5614       2.2186       0.0000       1.8615       1.8907       1.9343       1.9543       1.8951     222.1421
    5998      21.5398       2.2501       0.0000       1.8921       1.9738       2.0118       2.0504       1.9754     227.5274
    5999      21.5313       2.1721       0.0000       1.9021       1.9249       1.9608       2.0085       1.9263     227.5907
    6000      21.5694       2.1878       0.0000       1.9320       1.8902       1.9311       1.9647       1.8925     225.3239
    6001      21.5401       2.2849       0.0000       1.8750       1.9761       2.0143       2.0496       1.9748     209.7474
    6002      21.5349       2.1048       0.0000       1.9135       2.0774       2.1092       2.1507       2.0734     225.0009
    6003      21.6727       2.6377       0.0000       2.1989       1.8772       1.9201       1.9440       1.8942     238.2311
    6004      21.5708       2.5566       0.0000       2.2736       1.8550       1.8901       1.9340       1.8617     217.8157
    6005      21.6477       2.5833       0.0000       2.0925       1.7389       1.7751       1.8145       1.7410     258.6888
    6006      21.6364       2.5162       0.0000       2.1883       1.7071       1.7379       1.8089       1.6995     232.9809
    6007      21.5682       2.5132       0.0000       2.2282       1.6329       1.6653       1.7322       1.6310     210.2962
    6008      21.5665       2.6668       0.0000       2.2763       1.7035       1.7409       1.7897       1.7070     214.4430
    6009      21.5986       2.5330       0.0000       2.1446       1.7401       1.7792       1.8245       1.7431     237.5716
    6010      21.5509       2.6736       0.0000       2.2156       1.6808       1.7052       1.7935       1.6676     221.6099
    6011      21.5652       2.6311       0.0000       2.2255       1.6698       1.6932       1.7638       1.6563     227.9353
    6012      21.5149       2.7211       0.0000       2.1947       1.7083       1.7425       1.7992       1.7017     229.7095
    6013      21.5174       2.7951       0.0000       2.0227       1.6993       1.7359       1.7644       1.7024     247.0566
    6014      21.5488       2.7207       0.0000       2.2073       1.7998       1.8353       1.8901       1.7976     242.9023
    6015      21.6165       2.6406       0.0000       2.2343       1.6959       1.7389       1.7854       1.7028     218.3257
    6016      21.5148       2.7104       0.0000       2.2160       1.6723       1.7034       1.7666       1.6715     247.8929
    6017      21.6059       2.5889       0.0000       2.1334       1.7927       1.8314       1.8887       1.7899     249.9283
    6018      21.5779       2.7287       0.0000       2.0581       1.6663       1.7015       1.7541       1.6648     233.5570
    6019      21.6360       2.6408       0.0000       2.1841       1.6775       1.7033       1.7865       1.6664     221.4169
    6020      21.6535       2.5723       0.0000       2.1139       1.7537       1.7994       1.8224       1.7631     242.0832
    6021      21.5661       2.6763       0.0000       2.0900       1.7302       1.7778       1.7842       1.7491     230.0807
    6022      21.6126       2.6030       0.0000       2.1129       1.6283       1.6741       1.7274       1.6253     237.5282
    6023      21.6512       2.6096       0.0000       2.1249       1.8208       1.8636       1.8801       1.8337     224.4633
    6024      21.6320       2.5592       0.0000       2.1239       1.9929       2.0346       2.0608       2.0013     220.0226
    6025      21.6438       2.5195       0.0000       2.1908       1.8447       1.8815       1.9271       1.8516     243.5313
    6026      21.5947       2.4459       0.0000       2.1512       1.7883       1.8233       1.8736       1.7882     231.7697
    6027      21.5573       2.4261       0.0000       2.1559       1.6468       1.6746       1.7394       1.6406     252.8082
    6028      21.6444       2.3891       0.0000       2.0549       1.7948       1.8264       1.8980       1.7903     239.2421
    6029      21.5960       2.4710       0.0000       2.2020       1.7332       1.7669       1.8114       1.7315     228.2450
    6030      21.5179       2.4866       0.0000       2.1359       1.7949       1.8304       1.8797       1.7942     236.1230
    6031      21.6405       2.4486       0.0000       2.1940       1.9435       1.9758       2.0337       1.9414     261.3895
    6032      21.6102       2.4298       0.0000       2.1973       1.7713       1.8077       1.8613       1.7765     236.4692
    6033      21.6292       2.3460       0.0000       2.3161       1.7971       1.8274       1.8980       1.7891     259.7381
    6034      21.6236       2.3989       0.0000       2.1738       1.8591       1.8912       1.9391       1.8591     249.0446
    6035      21.6180       2.3182       0.0000       2.1440       1.8657       1.8951       1.9545       1.8588     232.2136
    6036      21.6776       2.4517       0.0000       2.1490       1.7765       1.8103       1.8673       1.7686     234.4389
    6037      21.6111       2.6299       0.0000       2.2527       1.6881       1.7197       1.7860       1.6713     229.1522
    6038      21.6482       2.5185       0.0000       2.1522       1.7783       1.8218       1.8631       1.7832     246.7174
    6039      21.6639       2.5210       0.0000       2.1263       1.7202       1.7479       1.8172       1.7088     267.4838
    6040      21.6455       2.5194       0.0000       1.9759       1.7214       1.7541       1.8261       1.7085     244.2271
    6041      21.6548       2.5511       0.0000       2.1918       1.6704       1.6987       1.7597       1.6653     244.0995
    6042      21.7285       2.4786       0.0000       2.1710       1.8319       1.8680       1.9174       1.8323     237.8447
    6043      21.6407       2.5127       0.0000       2.1785       1.7573       1.7951       1.8371       1.7549     243.9270
    6044      21.6592       2.3884       0.0000       2.1350       1.8295       1.8645       1.9245       1.8250     246.5155
    6045      21.5695       2.4828       0.0000       2.1610       1.8582       1.8882       1.9662       1.8480     249.4379
    6046      21.5380       2.5820       0.0000       2.2716       1.6312       1.6666       1.7225       1.6287     243.4026
    6047      21.6012       2.4310       0.0000       2.1131       1.8186       1.8482       1.9279       1.8031     239.1548
    6048      21.6566       2.4569       0.0000       2.3633       1.7934       1.8273       1.8884       1.7876     250.3855
    6049      21.6739       2.3238       0.0000       2.1890       1.9543       1.9849       2.0374       1.9490     258.7979
    6050      21.6301       2.5611       0.0000       2.2680       1.9225       1.9623       2.0199       1.9213     251.3453
    6051      21.6570       2.7096       0.0000       2.1200       1.9535       1.9903       2.0421       1.9490     233.9248
    6052      21.5387       2.6636       0.0000       2.1735       1.8385       1.8747       1.9376       1.8313     234.5113
    6053      21.4931       2.8064       0.0000       1.9435       1.8514       1.8805       1.9461       1.8451     243.2999
    6054      21.6646       2.6590       0.0000       2.3291       1.9305       1.9553       2.0190       1.9285     230.0114
    6055      21.6399       2.5481       0.0000       2.1902       1.8991       1.9370       1.9978       1.8935     241.3867
    6056      21.6022       2.5706       0.0000       2.2822       1.9934       2.0333       2.0690       1.9967     214.3546
    6057      21.7160       2.6054       0.0000       2.2349       1.9534       1.9894       2.0293       1.9576     217.8476
    6058      21.6601       2.6107       0.0000       2.1479       2.0222       2.0571       2.1036       2.0242     219.5242
    6059      21.6082       2.5588       0.0000       2.1225       1.8535       1.8959       1.9284       1.8594     205.9034
    6060      21.5788       2.6062       0.0000       2.0220       2.0571       2.1049       2.1438       2.0672     237.1375
    6061      21.5471       2.5563       0.0000       2.1426       1.9517       1.9904       2.0286       1.9569     213.2587
    6062      21.5716       2.6397       0.0000       2.3256       2.0547       2.0950       2.1204       2.0637     226.6482
    6063      21.5963       2.6933       0.0000       2.0051       1.9323       1.9590       2.0089       1.9252     225.6122
    6064      21.5525       2.6243       0.0000       2.1463       2.0080       2.0436       2.0809       2.0094     214.6171
    6065      21.6438       2.6856       0.0000       2.1269       1.9542       2.0005       2.0444       1.9604     230.6478
    6066      21.5362       2.7104       0.0000       2.1346       1.8477       1.8934       1.9209       1.8552     218.7994
    6067      21.5284       2.8452       0.0000       2.0187       1.8997       1.9429       1.9689       1.9167     211.7431
    6068      21.6044       2.7216       0.0000       2.1321       1.9630       2.0052       2.0451       1.9625     219.0510
    6069      21.5910       2.6315       0.0000       2.0497       1.9357       1.9783       2.0171       1.9407     211.0846
    6070      21.6281       2.5053       0.0000       1.9850       2.1625       2.2029       2.2448       2.1637     219.9718
    6071      21.6197       2.4160       0.0000       2.0225       2.0115       2.0522       2.0918       2.0181     234.4142
    6072      21.5979       2.5213       0.0000       2.0780       2.1605       2.2016       2.2352       2.1628     227.8999
    6073      21.6749       2.4783       0.0000       2.1217       2.1679       2.2091       2.2467       2.1660     235.1355
    6074      21.6900       2.4308       0.0000       2.1129       2.0976       2.1383       2.1759       2.0992     231.2639
    6075      21.6910       2.4278       0.0000       2.1261       2.2782       2.3181       2.3457       2.2785     246.5519
    6076      21.6675       2.5468       0.0000       2.1336       2.2194       2.2615       2.3024       2.2147     242.4116
    6077      21.6294       2.6983       0.0000       2.1320       2.0910       2.1328       2.1807       2.0878     245.7329
    6078      21.6702       2.5509       0.0000       2.1085       2.1020       2.1358       2.1913       2.0981     229.4755
    6079      21.5870       2.6217       0.0000       2.1351       2.0630       2.0914       2.1689       2.0536     237.1837
    6080      21.6537       2.4806       0.0000       2.1834       2.0162       2.0590       2.0960       2.0217     243.4932
    6081      21.5843       2.6932       0.0000       2.2784       1.9734       2.0167       2.0619       1.9797     234.5675
    6082      21.5837       2.7612       0.0000       2.2799       1.8986       1.9353       1.9979       1.8966     232.3778
    6083      21.6300       2.6120       0.0000       2.2377       1.7766       1.8170       1.8673       1.7788     264.1740
    6084      21.5900       2.6330       0.0000       2.1591       1.7092       1.7424       1.8113       1.7037     251.8639
    6085      21.5329       2.4778       0.0000       2.2428       1.8674       1.9062       1.9633       1.8676     255.4987
    6086      21.5483       2.4699       0.0000       2.1520       1.9053       1.9444       1.9881       1.9140     256.0284
    6087      21.5819       2.6960       0.0000       2.1689       1.8717       1.9160       1.9604       1.8723     244.0366
    6088      21.6404       2.6748       0.0000       2.1348       1.8865       1.9276       1.9844       1.8856     252.9186
    6089      21.6086       2.5712       0.0000       2.0745       1.9735       2.0204       2.0460       1.9844     242.7393
    6090      21.6205       2.6660       0.0000       2.2662       2.1053       2.1516       2.1764       2.1211     231.8534
    6091      21.5888       2.6976       0.0000       2.1682       2.0205       2.0690       2.1028       2.0331     221.7244
    6092      21.6464       2.6674       0.0000       2.3018       2.0479       2.0948       2.1248       2.0538     231.1152
    6093      21.5623       2.5240       0.0000       2.2089       1.9575       2.0086       2.0289       1.9720     241.7449
    6094      21.6722       2.4566       0.0000       2.2838       1.9874       2.0341       2.0677       1.9981     234.5589
    6095      21.6056       2.5792       0.0000       2.1993       1.7981       1.8521       1.8787       1.8115     240.6601
    6096      21.5655       2.5702       0.0000       2.2594       1.8447       1.8968       1.9305       1.8562     240.7777
    6097      21.5797       2.5791       0.0000       2.1483       1.7618       1.8111       1.8518       1.7705     238.2523
    6098      21.6317       2.5793       0.0000       2.2114       1.9780       2.0260       2.0708       1.9832     244.5577
    6099      21.5601       2.5960       0.0000       2.1980       1.7364       1.7829       1.8470       1.7330     236.2755
    6100      21.6338       2.6990       0.0000       2.1689       1.7966       1.8436       1.8791       1.8066     234.7848
    6101      21.5684       2.6799       0.0000       2.2002       1.9172       1.9660       1.9883       1.9277     216.3342
    6102      21.5453       2.6482       0.0000       2.1721       1.7427       1.7875       1.8381       1.7419     209.0026
    6103      21.6071       2.6667       0.0000       2.1841       1.7944       1.8500       1.8738       1.8014     220.6109
    6104      21.5267       2.7303       0.0000       2.2962       1.7875       1.8389       1.8765       1.7968     241.8210
    6105      21.6025       2.5584       0.0000       2.1230       1.8669       1.9082       1.9497       1.8725     213.5818
    6106      21.6323       2.5870       0.0000       2.1174       1.8142       1.8546       1.9141       1.8071     241.4925
    6107      21.7066       2.5281       0.0000       2.1329       1.7933       1.8383       1.8890       1.7984     233.4065
    6108      21.6209       2.7223       0.0000       2.1135       1.7574       1.8037       1.8529       1.7554     237.2710
    6109      21.6960       2.4825       0.0000       2.2115       1.8380       1.8850       1.9244       1.8362     226.2886
    6110      21.6733       2.4742       0.0000       2.0932       1.8329       1.8820       1.9414       1.8320     229.9807
    6111      21.6938       2.5609       0.0000       2.1597       1.7263       1.7722       1.8371       1.7244     240.0216
    6112      21.6758       2.5782       0.0000       2.1290       1.6494       1.7021       1.7453       1.6529     230.4219
    6113      21.5855       2.7062       0.0000       2.0524       1.7134       1.7645       1.8050       1.7163     221.7687
    6114      21.5041       2.6570       0.0000       2.1622       1.5310       1.5914       1.6356       1.5341     223.2468
    6115      21.5397       2.7097       0.0000       2.1589       1.5744       1.6261       1.6697       1.5844     209.4446
    6116      21.6499       2.6755       0.0000       2.0123       1.5224       1.5786       1.6299       1.5183     221.7159
    6117      21.5422       2.7151       0.0000       2.0995       1.5854       1.6361       1.7008       1.5815     215.1973
    6118      21.6315       2.6603       0.0000       2.0648       1.7377       1.7944       1.8320       1.7431     202.0975
    6119      21.5789       2.6698       0.0000       2.1381       1.6737       1.7207       1.7780       1.6619     199.1254
    6120      21.6185       2.6853       0.0000       2.1845       1.6607       1.7174       1.7636       1.6584     219.4386
    6121      21.5768       2.7610       0.0000       2.1287       1.6235       1.6812       1.7218       1.6261     218.6835
    6122      21.5965       2.7232       0.0000       1.9222       1.6744       1.7307       1.7735       1.6768     230.0695
    6123      21.6395       2.6601       0.0000       2.0187       1.6841       1.7416       1.7783       1.6900     234.4816
    6124      21.5967       2.6686       0.0000       1.9273       1.6666       1.7148       1.7738       1.6610     242.5413
    6125      21.6271       2.5630       0.0000       1.9298       1.7803       1.8249       1.8789       1.7710     252.0433
    6126      21.6449       2.5080       0.0000       1.8982       1.7669       1.8115       1.8736       1.7511     252.0489
    6127      21.7191       2.5410       0.0000       2.1407       1.7935       1.8340       1.9018       1.7800     237.4852
    6128      21.5985       2.4810       0.0000       1.8564       1.7066       1.7504       1.8077       1.6932     234.0745
    6129      21.5814       2.3965       0.0000       2.0056       1.7003       1.7460       1.8082       1.6937     245.7630
    6130      21.6276       2.3344       0.0000       1.9426       1.7256       1.7674       1.8358       1.7158     232.1661
    6131      21.5589       2.3708       0.0000       2.1243       1.6172       1.6652       1.7107       1.6169     244.1579
    6132      21.5463       2.4088       0.0000       2.0112       1.6939       1.7392       1.7942       1.6877     245.8858
