#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
    6154      21.8051       2.2452       0.0000       1.6910       1.8603       1.9149       1.9388       1.8524     208.7192
    6155      21.7255       2.1470       0.0000       1.6751       1.9260       1.9831       2.0112       1.9261     211.1737
    6156      21.7343       2.1590       0.0000       1.4656       1.9106       1.9577       2.0050       1.8892     180.3989
    6157      21.6561       2.1322       0.0000       1.5379       1.8768       1.9319       1.9825       1.8624     204.1813
    6158      21.6241       2.1383       0.0000       1.7241       1.9583       2.0205       2.0532       1.9612     206.4039
    6159      21.5652       2.1209       0.0000       1.8008       1.8551       1.9093       1.9653       1.8504     195.7921
    6160      21.5603       2.1013       0.0000       1.6023       1.8333       1.8826       1.9295       1.8278     186.6315
    6161      21.5423       2.0017       0.0000       1.4034       1.8392       1.8842       1.9548       1.8228     148.8688
    6162      21.5919       2.0311       0.0000       1.5390       1.8714       1.9221       1.9858       1.8606     166.7395
    6163      21.6587       2.0489       0.0000       1.6967       1.7776       1.8164       1.8876       1.7563     176.7194
    6164      21.5850       2.0609       0.0000       1.7022       1.6944       1.7501       1.7961       1.6937     190.3108
    6165      21.6029       2.0309       0.0000       1.7761       1.6668       1.7246       1.7593       1.6703     216.8315
    6166      21.5754       2.0280       0.0000       1.9891       1.8415       1.8961       1.9249       1.8448     219.3885
    6167      21.5756       2.0549       0.0000       1.9788       1.8251       1.8713       1.9201       1.8178     188.2972
    6168      21.6303       2.0209       0.0000       1.9599       1.9413       1.9959       2.0347       1.9393     197.6158
    6169      21.7290       2.0603       0.0000       1.7583       2.0866       2.1405       2.1563       2.0965     225.5070
    6170      21.6970       2.0101       0.0000       1.8654       1.9202       1.9681       1.9923       1.9266     210.1890
    6171      21.6346       2.0845       0.0000       1.8468       1.9057       1.9573       1.9754       1.9139     189.8703
    6172      21.6962       2.1997       0.0000       1.8998       2.0208       2.0793       2.1016       2.0273     184.9857
    6173      21.6336       2.1874       0.0000       1.7742       2.0788       2.1358       2.1448       2.0991     191.4177
    6174      21.6067       2.0703       0.0000       1.7119       1.9703       2.0254       2.0549       1.9835     200.3563
    6175      21.6918       2.0326       0.0000       1.9020       1.9767       2.0237       2.0613       1.9762     184.5345
    6176      21.6297       2.0585       0.0000       1.9639       2.0097       2.0495       2.0981       2.0032     213.3365
    6177      21.6378       2.1308       0.0000       2.0792       1.8771       1.9196       1.9837       1.8723     222.4072
    6178      21.6330       2.0795       0.0000       2.0004       1.7909       1.8409       1.8956       1.7871     226.7644
    6179      21.5958       2.0839       0.0000       1.9376       1.7126       1.7566       1.8140       1.7117     205.4181
    6180      21.5581       2.1385       0.0000       1.7817       1.7139       1.7560       1.8119       1.7010     194.6223
    6181      21.5536       2.2010       0.0000       1.6673       1.5866       1.6380       1.7042       1.5827     172.3869
    6182      21.5953       2.2676       0.0000       2.0415       1.5878       1.6436       1.6779       1.5879     175.4337
    6183      21.5549       2.3697       0.0000       1.8491       1.7307       1.7739       1.8439       1.7137     190.3660
    6184      21.5977       2.3992       0.0000       1.9944       1.7316       1.7793       1.8196       1.7240     185.1692
    6185      21.5876       2.3770       0.0000       1.8903       1.6902       1.7369       1.7853       1.6801     187.7672
    6186      21.6585       2.3560       0.0000       1.9165       1.7829       1.8237       1.8669       1.7664     177.9273
    6187      21.5341       2.3908       0.0000       1.9647       1.8033       1.8559       1.9017       1.8112     167.0817
    6188      21.6157       2.4622       0.0000       1.8868       1.8347       1.8896       1.9318       1.8339     165.0165
    6189      21.6292       2.4497       0.0000       1.8562       1.9979       2.0360       2.0901       1.9862     182.9402
    6190      21.6843       2.4573       0.0000       1.7767       2.0445       2.0994       2.1138       2.0479     178.4656
    6191      21.6247       2.4931       0.0000       1.7698       1.9619       2.0131       2.0755       1.9548     158.1839
    6192      21.5932       2.4016       0.0000       2.0176       1.8642       1.9176       1.9772       1.8582     184.0665
    6193      21.6128       2.2736       0.0000       1.9774       1.8507       1.9061       1.9338       1.8559     184.5227
    6194      21.5579       2.1932       0.0000       1.8662       1.8405       1.8966       1.9329       1.8426     155.4959
    6195      21.5054       2.1825       0.0000       1.8047       1.7272       1.7845       1.8286       1.7246     160.5251
    6196      21.5003       2.2416       0.0000       1.6212       1.7872       1.8382       1.8756       1.7893     167.7332
    6197      21.5392       2.1897       0.0000       1.6038       1.7842       1.8533       1.8555       1.7951     156.2323
    6198      21.4924       2.0919       0.0000       1.8598       1.7948       1.8520       1.8946       1.7914     165.0075
    6199      21.5837       2.0955       0.0000       1.9596       1.8428       1.8886       1.9346       1.8317     162.5851
    6200      21.5133       2.0298       0.0000       2.0763       1.7974       1.8308       1.9229       1.7666     146.5044
    6201      21.5025       2.0534       0.0000       1.9781       1.8142       1.8726       1.8919       1.8176     149.5508
    6202      21.6124       2.0799       0.0000       2.0380       1.9470       1.9876       2.0394       1.9357     158.8246
    6203      21.6713       2.0475       0.0000       1.8017       1.8742       1.9163       1.9753       1.8630     206.8729
    6204      21.6215       2.1289       0.0000       1.7998       1.7568       1.8027       1.8717       1.7491     157.3951
    6205      21.5861       2.1736       0.0000       1.6684       1.7670       1.8187       1.8778       1.7602     175.1942
    6206      21.5726       2.1294       0.0000       1.9673       1.9150       1.9576       2.0109       1.9101     182.6638
    6207      21.5399       2.2399       0.0000       1.8931       2.0899       2.1332       2.1965       2.0842     165.3958
    6208      21.4417       2.1807       0.0000       1.9617       2.0233       2.0750       2.1173       2.0230     159.6067
    6209      21.5539       2.1056       0.0000       1.8885       1.9020       1.9473       1.9887       1.9091     169.4953
    6210      21.6125       2.1009       0.0000       1.8318       1.8331       1.8928       1.9291       1.8356     218.5830
    6211      21.5052       2.1134       0.0000       1.9115       1.7448       1.8013       1.8384       1.7424     167.1235
    6212      21.5553       2.1534       0.0000       2.0071       2.0060       2.0674       2.0684       2.0223     178.0533
    6213      21.5674       2.2619       0.0000       1.8372       1.9676       2.0112       2.0457       1.9677     178.2535
    6214      21.5568       2.1600       0.0000       1.8164       2.0369       2.0831       2.1088       2.0360     212.1277
    6215      21.6511       2.2328       0.0000       2.0177       2.1807       2.2285       2.2554       2.1784     220.5248
    6216      21.6022       2.1551       0.0000       1.9796       1.9825       2.0212       2.0633       1.9728     219.5673
    6217      21.6691       2.2403       0.0000       1.9787       2.0206       2.0685       2.1064       2.0177     218.5606
    6218      21.7323       2.1396       0.0000       1.8325       2.0427       2.0822       2.1453       2.0179     229.0889
    6219      21.7183       2.1382       0.0000       1.9119       1.9283       1.9847       2.0204       1.9138     175.8749
    6220      21.6385       2.2408       0.0000       2.0170       1.8018       1.8493       1.8934       1.7846     205.2745
    6221      21.6454       2.2731       0.0000       1.8021       1.7582       1.8102       1.8403       1.7488     202.8958
    6222      21.5951       2.2304       0.0000       1.9724       1.6311       1.6988       1.7300       1.6392     194.8869
    6223      21.6024       2.1058       0.0000       1.9941       1.8564       1.8977       1.9768       1.8412     187.4455
    6224      21.5865       2.1192       0.0000       1.9024       1.9423       1.9825       2.0703       1.9141     206.8298
    6225      21.6423       2.1790       0.0000       1.9383       2.0149       2.0706       2.1014       2.0135     191.5119
    6226      21.6673       2.2031       0.0000       1.6160       2.0689       2.1209       2.1795       2.0598     212.8759
    6227      21.6006       2.1619       0.0000       1.8098       2.0650       2.1160       2.1608       2.0641     202.1016
    6228      21.6527       2.2389       0.0000       1.7048       2.0628       2.1061       2.1645       2.0471     226.4980
    6229      21.6895       2.3000       0.0000       1.8028       2.0627       2.1140       2.1355       2.0649     193.6687
    6230      21.5927       2.3630       0.0000       1.8711       2.1517       2.2102       2.2274       2.1602     183.9623
    6231      21.6699       2.3569       0.0000       2.0136       2.1965       2.2505       2.2880       2.1925     204.0232
    6232      21.6015       2.2062       0.0000       1.9868       2.1558       2.2011       2.2503       2.1495     174.1205
    6233      21.6319       2.2581       0.0000       1.8472       2.1841       2.2410       2.2603       2.1855     185.8387
    6234      21.6477       2.2781       0.0000       1.7522       2.1759       2.2206       2.2553       2.1644     211.0526
    6235      21.6323       2.2911       0.0000       1.8329       2.1592       2.2188       2.2398       2.1669     172.7648
    6236      21.7014       2.2713       0.0000       2.0222       2.1638       2.2108       2.2578       2.1501     203.8438
    6237      21.6237       2.2001       0.0000       1.7554       2.1258       2.1651       2.2212       2.1007     206.9327
    6238      21.5888       2.2648       0.0000       1.9028       2.1737       2.2285       2.2589       2.1673     159.1635
    6239      21.6421       2.3667       0.0000       1.8889       2.2851       2.3414       2.3676       2.2875     178.5002
    6240      21.5941       2.3295       0.0000       1.9187       2.2934       2.3422       2.3675       2.2933     174.6041
    6241      21.5993       2.3748       0.0000       2.0182       2.2742       2.3396       2.3422       2.2845     190.2109
    6242      21.6214       2.2338       0.0000       1.8288       2.2910       2.3471       2.3640       2.2873     184.1376
    6243      21.6887       2.1588       0.0000       1.7927       2.1248       2.1749       2.2043       2.1322     202.7560
    6244      21.7244       2.2365       0.0000       1.9445       2.0830       2.1277       2.1718       2.0743     177.6182
    6245      21.7546       2.2209       0.0000       1.9429       2.1935       2.2356       2.2735       2.1947     197.4408
    6246      21.6999       2.2546       0.0000       1.9175       2.2785       2.3241       2.3584       2.2903     195.1679
    6247      21.7291       2.2454       0.0000       1.7772       2.2298       2.2798       2.3098       2.2303     202.2145
    6248      21.5526       2.1588       0.0000       1.8479       1.9967       2.0391       2.0940       1.9837     205.8981
    6249      21.6935       2.1347       0.0000       1.7638       1.9905       2.0373       2.0741       1.9843     210.5550
    6250      21.6262       2.1293       0.0000       1.7744       1.8865       1.9330       1.9783       1.8853     211.0113
    6251      21.6555       2.2337       0.0000       1.7719       1.9260       1.9831       2.0140       1.9402     213.1479
    6252      21.6077       2.1778       0.0000       1.9139       1.8069       1.8635       1.8991       1.8174     172.7241
    6253      21.6587       2.2567       0.0000       1.8417       1.8664       1.9175       1.9610       1.8683     200.7170
    6254      21.6954       2.1983       0.0000       1.8462       1.9160       1.9645       2.0190       1.9100     180.1712
    6255      21.6884       2.2455       0.0000       1.9150       1.9505       1.9970       2.0308       1.9430     203.8706
    6256      21.6749       2.2186       0.0000       1.7865       1.9663       2.0127       2.0399       1.9621     223.2709
    6257      21.6867       2.1554       0.0000       1.8280       1.8661       1.9133       1.9531       1.8606     194.8004
    6258      21.5942       2.2320       0.0000       1.7851       1.9397       2.0009       2.0105       1.9579     165.2449
    6259      21.5558       2.2735       0.0000       1.8264       1.8686       1.9169       1.9557       1.8633     167.5502
    6260      21.5948       2.3305       0.0000       1.8617       1.8428       1.8888       1.9245       1.8364     189.3509
    6261      21.6268       2.3912       0.0000       1.8495       1.9063       1.9565       2.0001       1.9058     192.7491
    6262      21.7014       2.3891       0.0000       1.8745       2.0659       2.1138       2.1541       2.0624     225.0145
    6263      21.6409       2.4175       0.0000       1.8747       2.1387       2.1844       2.2355       2.1340     171.6955
    6264      21.5511       2.4848       0.0000       1.9949       2.1416       2.1910       2.2277       2.1497     162.6919
    6265      21.7007       2.4477       0.0000       1.8596       2.2462       2.2827       2.3384       2.2392     189.9284
    6266      21.6827       2.3263       0.0000       1.7573       2.0557       2.0975       2.1560       2.0465     186.8034
    6267      21.5870       2.2676       0.0000       1.8879       1.9797       2.0388       2.0648       1.9942     199.8647
    6268      21.5194       2.2482       0.0000       1.4484       1.9512       1.9967       2.0407       1.9381     179.8526
    6269      21.5722       2.2300       0.0000       1.9261       1.9005       1.9393       2.0161       1.8887     212.0197
    6270      21.5900       2.2859       0.0000       2.0129       1.8550       1.8940       1.9602       1.8406     199.2074
    6271      21.6423       2.3842       0.0000       1.7101       1.9079       1.9554       2.0118       1.8962     191.8013
    6272      21.6034       2.4142       0.0000       1.9120       1.8747       1.9302       1.9704       1.8761     226.3077
    6273      21.6291       2.3815       0.0000       1.7417       1.9186       1.9814       2.0281       1.9286     211.2997
    6274      21.6397       2.3553       0.0000       1.7592       1.7660       1.8329       1.8430       1.7855     236.5611
    6275      21.6705       2.3466       0.0000       1.7981       1.7299       1.7960       1.8311       1.7304     220.0885
    6276      21.6032       2.2862       0.0000       1.8419       1.8751       1.9268       1.9690       1.8726     196.6554
    6277      21.6477       2.3415       0.0000       1.8474       1.9270       1.9745       2.0264       1.9160     217.3247
    6278      21.6382       2.3446       0.0000       1.9160       1.9944       2.0474       2.0964       1.9882     210.6479
    6279      21.6529       2.3254       0.0000       1.9040       1.9763       2.0250       2.0577       1.9764     224.0308
    6280      21.7057       2.3131       0.0000       1.9530       2.0285       2.0851       2.1201       2.0232     232.0314
    6281      21.6124       2.3606       0.0000       1.8941       1.9155       1.9517       2.0410       1.8905     248.3401
    6282      21.6098       2.4292       0.0000       1.8240       1.9178       1.9582       2.0291       1.9029     245.9865
    6283      21.6247       2.3782       0.0000       1.9183       1.8960       1.9421       1.9974       1.8877     248.1741
    6284      21.6980       2.4447       0.0000       1.7725       1.9713       2.0147       2.0742       1.9613     255.3947
    6285      21.7384       2.4415       0.0000       1.8826       1.9992       2.0432       2.0975       1.9859     242.1334
    6286      21.6698       2.4169       0.0000       1.7924       1.9013       1.9582       1.9980       1.8955     257.1249
    6287      21.5676       2.2987       0.0000       1.8592       1.8486       1.9078       1.9167       1.8625     242.0604
    6288      21.6526       2.3266       0.0000       2.0346       2.0068       2.0564       2.0895       2.0020     245.8542
    6289      21.6235       2.3687       0.0000       1.9506       2.0916       2.1398       2.1783       2.0862     249.1182
    6290      21.5997       2.3758       0.0000       1.7594       2.1595       2.2019       2.2459       2.1528     243.9355
    6291      21.5500       2.3269       0.0000       1.8321       2.0488       2.0900       2.1326       2.0457     228.8986
    6292      21.5745       2.2163       0.0000       1.7735       2.1041       2.1528       2.1976       2.0917     238.8203
    6293      21.5823       2.3413       0.0000       1.7510       2.0236       2.0607       2.1240       2.0016     264.9132
    6294      21.5897       2.3364       0.0000       1.8582       2.0092       2.0600       2.1044       2.0034     249.6477
    6295      21.6369       2.3710       0.0000       1.7894       2.0440       2.0769       2.1650       2.0099     254.2365
    6296      21.6471       2.3477       0.0000       1.8401       1.8951       1.9383       2.0130       1.8767     244.8069
    6297      21.5886       2.3350       0.0000       1.9052       1.8715       1.9283       1.9719       1.8707     258.4246
    6298      21.6161       2.3768       0.0000       2.0946       1.9285       1.9612       2.0475       1.8957     241.2395
    6299      21.5758       2.3498       0.0000       1.9712       1.7791       1.8281       1.8721       1.7723     251.0663
    6300      21.5595       2.3796       0.0000       1.9563       1.8373       1.8826       1.9527       1.8199     264.7869
    6301      21.5564       2.3662       0.0000       2.1116       1.8504       1.9012       1.9349       1.8438     255.6250
    6302      21.6370       2.2841       0.0000       1.9278       1.8432       1.8880       1.9412       1.8314     254.5366
    6303      21.5953       2.3619       0.0000       2.0497       1.9719       2.0137       2.0847       1.9509     221.1591
    6304      21.5316       2.2674       0.0000       2.0447       1.9055       1.9425       2.0076       1.8800     219.4053
    6305      21.6126       2.2109       0.0000       2.0818       2.0544       2.0939       2.1684       2.0323     216.3196
    6306      21.5809       2.1566       0.0000       1.9259       1.9870       2.0263       2.0888       1.9669     208.0153
    6307      21.5738       2.1468       0.0000       1.9996       1.9365       1.9732       2.0503       1.9123     236.4081
    6308      21.6382       2.1831       0.0000       1.9180       1.9807       2.0200       2.0841       1.9601     237.6784
    6309      21.5230       2.1756       0.0000       2.0130       1.9055       1.9365       2.0290       1.8761     209.2878
    6310      21.5096       2.1438       0.0000       2.0112       1.9586       1.9936       2.0846       1.9228     209.9088
    6311      21.5503       2.1608       0.0000       2.1084       1.9950       2.0337       2.1181       1.9651     236.5757
    6312      21.5244       2.1846       0.0000       2.1570       2.0187       2.0579       2.1452       1.9871     209.7229
    6313      21.5413       2.2594       0.0000       1.9879       2.0142       2.0531       2.1422       1.9788     203.8192
    6314      21.5050       2.1965       0.0000       2.1214       1.9639       2.0054       2.0702       1.9450     207.7340
    6315      21.4902       2.1972       0.0000       2.0581       1.9200       1.9676       2.0170       1.9145     206.5288
    6316      21.5871       2.2341       0.0000       2.0152       2.0786       2.1228       2.1739       2.0701     210.4073
    6317      21.6341       2.2122       0.0000       2.0028       2.0469       2.0917       2.1484       2.0386     233.0612
    6318      21.5984       2.2198       0.0000       2.0441       1.9946       2.0362       2.0918       1.9872     210.2927
    6319      21.4803       2.1952       0.0000       2.0166       1.9543       2.0028       2.0588       1.9467     212.0236
    6320      21.4794       2.1687       0.0000       2.1593       1.9678       2.0167       2.0689       1.9628     219.2156
    6321      21.5186       2.3878       0.0000       2.0537       2.0405       2.0795       2.1491       2.0261     214.1217
    6322      21.4980       2.2704       0.0000       2.0935       2.0333       2.0852       2.1397       2.0212     209.6367
    6323      21.5217       2.1539       0.0000       2.0639       2.0364       2.0667       2.1574       2.0095     222.9804
    6324      21.4958       2.1252       0.0000       2.0641       1.9863       2.0286       2.0860       1.9703     220.1352
    6325      21.6009       2.2912       0.0000       2.0469       2.0401       2.0767       2.1574       2.0118     204.5058
    6326      21.6144       2.2140       0.0000       1.9690       2.0273       2.0673       2.1338       2.0113     210.8827
    6327      21.5747       2.1228       0.0000       2.0917       1.8918       1.9419       1.9954       1.8866     221.0562
    6328      21.4919       2.1656       0.0000       2.0693       2.0276       2.0639       2.1320       2.0050     236.1921
    6329      21.5700       2.1124       0.0000       2.1646       1.9551       1.9831       2.0869       1.9282     234.7445
    6330      21.5239       2.1348       0.0000       2.1790       1.8986       1.9316       2.0126       1.8811     260.3836
    6331      21.5283       2.1770       0.0000       2.1171       1.8766       1.9209       1.9913       1.8689     234.2282
    6332      21.5329       2.1782       0.0000       2.0096       1.8689       1.9185       1.9787       1.8581     242.7557
    6333      21.5846       2.1715       0.0000       2.0648       1.9315       1.9834       2.0308       1.9159     239.4077
    6334      21.5933       2.0678       0.0000       2.0546       2.1558       2.1977       2.2608       2.1339     258.1403
    6335      21.6007       2.1210       0.0000       2.0867       2.1724       2.2105       2.2831       2.1542     270.6986
    6336      21.5633       2.2406       0.0000       1.8491       2.3617       2.3988       2.4673       2.3408     264.6880
    6337      21.6114       2.2775       0.0000       1.9148       2.2986       2.3301       2.4107       2.2701     249.7746
    6338      21.5809       2.3215       0.0000       1.8735       2.3991       2.4248       2.5084       2.3664     259.6094
    6339      21.6657       2.2151       0.0000       1.9772       2.2666       2.2986       2.3727       2.2401     252.4360
    6340      21.6656       2.2232       0.0000       1.7854       2.3093       2.3406       2.4286       2.2812     276.3425
    6341      21.6582       2.2504       0.0000       1.9280       2.1898       2.2297       2.2906       2.1733     277.0491
    6342      21.7054       2.3844       0.0000       1.9774       2.1820       2.2258       2.2808       2.1701     288.4896
    6343      21.7274       2.4233       0.0000       1.7900       2.1720       2.2146       2.2676       2.1626     317.4687
    6344      21.7151       2.3772       0.0000       1.8162       2.1085       2.1534       2.1939       2.1020     306.2435
    6345      21.7051       2.4235       0.0000       1.9162       2.1274       2.1849       2.2018       2.1273     285.1933
    6346      21.6767       2.5324       0.0000       2.0158       2.1638       2.2090       2.2620       2.1512     289.7198
    6347      21.6359       2.3572       0.0000       1.7969       2.0873       2.1303       2.1968       2.0692     291.4682
    6348      21.6673       2.4732       0.0000       1.7906       2.1153       2.1610       2.2147       2.1011     256.3024
    6349      21.5479       2.3793       0.0000       1.7782       2.0041       2.0509       2.1006       1.9876     238.0714
    6350      21.6297       2.3627       0.0000       1.8082       2.0476       2.0808       2.1638       2.0179     250.7026
    6351      21.7044       2.3061       0.0000       1.9158       1.9913       2.0388       2.0912       1.9829     276.7192
    6352      21.6689       2.3021       0.0000       1.9190       2.0698       2.1098       2.1921       2.0385     278.6416
    6353      21.6320       2.2159       0.0000       1.8451       2.0002       2.0429       2.1006       1.9812     257.3116
    6354      21.7464       2.2216       0.0000       1.8587       2.0368       2.0808       2.1489       2.0129     279.7631
    6355      21.7355       2.3754       0.0000       1.8503       2.3016       2.3331       2.4231       2.2712     288.2798
    6356      21.7792       2.3413       0.0000       1.9485       2.2420       2.2702       2.3870       2.2050     301.3031
    6357      21.7655       2.2899       0.0000       2.0097       2.1821       2.2052       2.3119       2.1374     262.0036
    6358      21.5995       2.0286       0.0000       1.7693       1.9841       2.0194       2.1164       1.9507     268.3410
    6359      21.7061       2.0665       0.0000       1.8952       2.0980       2.1377       2.2131       2.0862     252.9373
    6360      21.6459       2.0731       0.0000       1.9357       2.0449       2.0910       2.1661       2.0303     266.7473
    6361      21.6223       2.0802       0.0000       1.9147       2.0101       2.0411       2.1318       1.9855     258.0039
    6362      21.6458       2.0909       0.0000       1.9115       2.1053       2.1385       2.2340       2.0781     269.7307
    6363      21.6613       2.1243       0.0000       1.7918       2.0242       2.0717       2.1283       2.0153     285.0222
    6364      21.6070       1.9686       0.0000       1.8861       2.0611       2.0930       2.1692       2.0443     284.2504
    6365      21.6192       1.9741       0.0000       1.9231       2.0449       2.0739       2.1751       2.0111     275.0167
    6366      21.5793       1.9790       0.0000       1.8201       1.9119       1.9441       2.0232       1.8918     258.3592
    6367      21.6207       2.0343       0.0000       1.7953       1.8266       1.8596       1.9538       1.7941     257.6358
    6368      21.6301       1.9829       0.0000       1.8883       1.9405       1.9652       2.0540       1.9061     271.8669
    6369      21.6653       1.9776       0.0000       1.8421       1.9267       1.9629       2.0350       1.9100     251.0469
    6370      21.6979       1.9964       0.0000       1.8470       2.0950       2.1370       2.2092       2.0737     270.6890
    6371      21.6984       2.0575       0.0000       1.7513       2.1395       2.1739       2.2582       2.1108     273.5037
    6372      21.7257       1.9807       0.0000       1.7826       2.0869       2.1268       2.2025       2.0631     260.5358
    6373      21.7555       2.0781       0.0000       1.8475       2.1135       2.1547       2.2205       2.0974     271.6584
    6374      21.7571       1.9978       0.0000       1.8270       2.1057       2.1521       2.2317       2.0963     279.5985
    6375      21.7119       2.0019       0.0000       1.8276       2.0658       2.1121       2.1844       2.0362     262.0012
    6376      21.6209       1.9412       0.0000       1.9919       2.0394       2.0893       2.1423       2.0284     283.4175
    6377      21.6555       1.9987       0.0000       1.8575       1.9921       2.0398       2.0919       1.9771     256.8772
    6378      21.7037       2.0080       0.0000       1.8342       1.9946       2.0394       2.0827       1.9864     264.1072
    6379      21.6139       1.9678       0.0000       1.8165       2.1444       2.1820       2.2495       2.1333     268.1077
    6380      21.6246       1.9546       0.0000       1.7775       2.0941       2.1341       2.2038       2.0722     253.6966
    6381      21.7409       2.0330       0.0000       1.7860       2.1117       2.1575       2.2303       2.0910     250.4216
    6382      21.6909       1.9995       0.0000       1.7886       2.0437       2.0795       2.1525       2.0316     271.8921
    6383      21.7354       2.0792       0.0000       1.7871       1.9798       2.0193       2.1016       1.9659     267.4463
    6384      21.6372       1.9686       0.0000       1.9113       2.0503       2.0884       2.1702       2.0272     256.7646
    6385      21.7122       2.0227       0.0000       1.9444       2.0315       2.0616       2.1401       2.0105     263.6309
    6386      21.7204       2.0506       0.0000       1.8841       2.1291       2.1668       2.2326       2.1153     242.0711
    6387      21.7125       1.9806       0.0000       1.9032       2.0454       2.0825       2.1396       2.0320     259.4017
    6388      21.6766       1.9577       0.0000       2.0496       2.0372       2.0574       2.1665       1.9943     267.9911
    6389      21.7208       1.9519       0.0000       1.7928       2.1080       2.1323       2.2236       2.0661     247.8118
    6390      21.6669       1.9641       0.0000       1.8862       2.0475       2.0758       2.1727       2.0112     246.4049
    6391      21.7327       2.0079       0.0000       1.8663       1.9928       2.0338       2.1079       1.9700     253.0835
    6392      21.6582       1.9722       0.0000       1.8920       1.9432       1.9788       2.0542       1.9113     236.7342
    6393      21.6713       2.0692       0.0000       1.7118       1.9792       2.0067       2.1053       1.9396     271.9834
    6394      21.8053       2.1788       0.0000       1.9106       2.1005       2.1438       2.2017       2.0846     256.1268
    6395      21.7863       2.1434       0.0000       1.9733       2.0393       2.0935       2.1134       2.0450     237.4819
    6396      21.7315       2.1721       0.0000       2.0223       2.0256       2.0716       2.0977       2.0206     247.3025
    6397      21.8138       2.3070       0.0000       1.9397       2.1116       2.1494       2.2115       2.0971     250.0678
    6398      21.8199       2.4441       0.0000       1.9290       2.1520       2.1899       2.2541       2.1353     247.9689
    6399      21.8720       2.4340       0.0000       1.9978       2.1270       2.1679       2.2191       2.1181     268.0296
    6400      21.8499       2.3746       0.0000       1.9650       2.2376       2.2795       2.3281       2.2138     251.3718
    6401      21.8970       2.4140       0.0000       1.9237       2.2409       2.2953       2.3446       2.2235     250.4456
    6402      21.9105       2.4338       0.0000       1.9643       2.1584       2.2012       2.2372       2.1420     259.3474
    6403      21.9001       2.4688       0.0000       1.9098       2.2816       2.3119       2.3845       2.2433     271.2642
    6404      21.9251       2.5568       0.0000       1.9454       2.3407       2.3732       2.4391       2.3183     267.4374
    6405      21.8933       2.5266       0.0000       1.9447       2.3588       2.3846       2.4655       2.3282     264.8172
    6406      21.9932       2.6470       0.0000       1.9133       2.4036       2.4473       2.4813       2.3934     255.9905
    6407      21.8952       2.5747       0.0000       1.9734       2.4088       2.4380       2.5177       2.3717     257.2179
    6408      21.9047       2.4338       0.0000       2.0619       2.2624       2.2914       2.3625       2.2248     295.1692
    6409      21.9782       2.4013       0.0000       1.9656       2.2113       2.2444       2.2994       2.1782     281.4214
    6410      21.8489       2.3115       0.0000       2.0700       2.0019       2.0291       2.1109       1.9689     262.5167
    6411      21.7628       2.4787       0.0000       2.0362       1.9901       2.0102       2.0888       1.9536     233.9906
    6412      21.7388       2.5488       0.0000       2.0650       2.0364       2.0496       2.1562       1.9897     212.0058
    6413      21.8188       2.5158       0.0000       2.0269       1.9622       1.9778       2.0743       1.9197     246.6345
    6414      21.8279       2.5945       0.0000       1.9222       1.9933       2.0155       2.0981       1.9493     250.5570
    6415      21.8198       2.6918       0.0000       1.9634       2.1147       2.1307       2.2329       2.0747     250.2909
    6416      21.7072       2.6197       0.0000       2.0627       1.9831       1.9994       2.0994       1.9335     261.8053
    6417      21.8315       2.5424       0.0000       2.0489       1.9211       1.9440       2.0284       1.8990     258.9652
    6418      21.8739       2.5455       0.0000       1.9631       1.9406       1.9668       2.0547       1.9119     279.0697
    6419      21.8300       2.5528       0.0000       1.9494       1.9845       2.0170       2.0831       1.9588     260.7076
    6420      21.8665       2.5005       0.0000       1.9572       2.0524       2.0852       2.1574       2.0300     291.8412
    6421      21.9370       2.6421       0.0000       1.9221       2.1711       2.1981       2.2819       2.1495     277.9296
    6422      21.8820       2.6604       0.0000       2.0660       1.9892       2.0357       2.0834       1.9830     282.5909
    6423      21.8608       2.5608       0.0000       2.0056       1.9735       2.0055       2.0997       1.9498     283.3752
    6424      21.8346       2.4676       0.0000       2.0160       1.9170       1.9631       2.0118       1.9168     281.6842
    6425      21.8639       2.4950       0.0000       1.9392       1.9360       1.9715       2.0526       1.9293     292.6944
    6426      21.8955       2.6612       0.0000       1.9731       2.1878       2.2222       2.2778       2.1753     283.3847
    6427      21.9491       2.6065       0.0000       1.9538       2.1057       2.1456       2.1926       2.1066     281.2019
    6428      21.9155       2.6574       0.0000       1.9099       2.1282       2.1550       2.2234       2.1150     284.3539
    6429      21.9422       2.5379       0.0000       1.8677       2.1283       2.1654       2.2114       2.1216     267.5533
    6430      21.8284       2.4467       0.0000       2.0107       1.8837       1.9179       1.9569       1.8752     277.0092
    6431      21.8931       2.5183       0.0000       1.8095       2.0307       2.0733       2.1257       2.0333     305.4720
    6432      21.8921       2.5057       0.0000       1.8756       1.9887       2.0182       2.0932       1.9711     298.4929
    6433      22.0584       2.5775       0.0000       1.8861       2.2922       2.3158       2.4014       2.2576     293.1275
    6434      21.8869       2.2950       0.0000       1.8780       2.1273       2.1568       2.2401       2.1071     273.3197
    6435      21.8040       2.3616       0.0000       1.9827       2.1515       2.1746       2.2519       2.1289     277.0199
    6436      21.8203       2.3386       0.0000       1.7818       2.0646       2.0828       2.1820       2.0351     270.0639
    6437      21.8958       2.3495       0.0000       1.8458       2.0349       2.0653       2.1391       2.0177     280.2790
